DATE,R_F,R_MKT,R_ME,R_IA,R_ROE,R_EG
20140326,0.0001,-0.8904,-1.0552,0.44,0.5481,0.187
20140327,0.0001,-0.1856,-0.3772,0.1381,-0.5476,-0.3826
20140328,0.0001,0.414,-0.3759,0.3096,0.1171,-0.0464
20140331,0.0001,0.967,1.1229,0.0677,0.0144,0.0337
20140401,0.0001,0.8729,0.5532,-0.2044,0.0788,0.0996
20140402,0.0001,0.2937,0.0411,-0.0605,0.0232,-0.2615
20140403,0.0001,-0.3073,-0.883,0.4844,0.3117,0.0175
20140404,0.0001,-1.4427,-1.1536,0.4088,0.09,-0.2303
20140407,0.0001,-1.259,-0.4032,-0.0303,0.3094,0.3729
20140408,0.0001,0.4727,0.1227,-0.3107,-0.3422,0.1839
20140409,0.0001,1.2008,0.3803,-0.5544,-0.4027,-0.2112
20140410,0.0001,-2.2255,-0.69,0.7514,0.6028,-0.0614
20140411,0.0001,-1.0601,-0.5305,0.0008,0.3365,0.1566
20140414,0.0001,0.705,-0.4476,-0.2638,0.1277,0.1423
20140415,0.0001,0.5956,-0.3902,-0.1483,-0.3134,0.3256
20140416,0.0001,1.1062,-0.0009,-0.1126,-0.12,-0.3181
20140417,0.0001,0.2633,0.1206,-0.0304,-0.1394,-0.2178
20140421,0.0001,0.3805,0.231,-0.0256,-0.2145,0.162
20140422,0.0001,0.5698,0.7278,-0.1025,-0.151,0.12
20140423,0.0001,-0.2973,-0.4825,0.1855,-0.0135,-0.2716
20140424,0.0001,0.0825,-0.277,-0.1457,0.1918,0.2463
20140425,0.0001,-1.0402,-0.9185,0.757,0.4609,0.0403
20140428,0.0001,0.1116,-0.7594,0.2591,0.7032,0.5146
20140429,0.0001,0.552,-0.2084,-0.3773,-0.5964,-0.0852
20140430,0.0001,0.3531,0.2702,0.1811,0.1987,0.0645
20140501,0,0.0434,-0.3756,-0.191,-0.6826,-0.2453
20140502,0,-0.0742,0.3538,0.109,0.4063,-0.1492
20140505,0,0.1263,-0.4916,-0.2733,-0.1408,0.0844
20140506,0,-1.0282,-0.6198,0.2717,0.3285,0.1999
20140507,0,0.4511,-0.7676,0.7148,-0.0696,-0.0975
20140508,0,-0.2603,-0.6761,0.3432,0.8458,0.5638
20140509,0,0.252,0.6569,-0.2205,0.0105,0.0345
20140512,0,1.2023,1.5073,-0.2857,-0.2682,-0.1443
20140513,0,-0.0502,-1.0861,0.0821,-0.3465,-0.2067
20140514,0,-0.6008,-1.2344,-0.204,-0.1218,0.09
20140515,0,-0.9001,0.2346,-0.1664,-0.0622,0.1
20140516,0,0.3577,0.304,-0.0156,0.4127,0.2507
20140519,0,0.5023,0.7171,-0.0599,-0.1387,0.0804
20140520,0,-0.7783,-0.8107,-0.1825,0.0686,0.2847
20140521,0,0.8109,-0.1864,-0.0944,0.1338,0.0405
20140522,0,0.3571,0.5394,-0.2923,-0.392,-0.0084
20140523,0,0.4933,0.5875,-0.0312,-0.0363,-0.0423
20140527,0,0.687,0.6622,-0.3351,-0.3156,-0.0911
20140528,0,-0.1149,-0.3223,0.0717,-0.3599,-0.1986
20140529,0,0.545,-0.3189,-0.2237,-0.2243,-0.1813
20140530,0,0.061,-0.6067,0.0434,0.2701,0.1123
20140602,0.0001,0.0576,-0.5946,0.296,0.5025,0.2269
20140603,0.0001,-0.0544,-0.3697,-0.2719,-0.049,0.2163
20140604,0.0001,0.2803,0.2235,-0.0699,-0.0415,0.1421
20140605,0.0001,0.772,1.2678,-0.3256,0.0268,0.0697
20140606,0.0001,0.5387,0.445,-0.1266,-0.0558,-0.3165
20140609,0.0001,0.2204,1.0271,-0.1492,-0.5589,-0.0782
20140610,0.0001,-0.0307,-0.165,0.0384,-0.2055,0.2036
20140611,0.0001,-0.3416,-0.2627,-0.1582,-0.3676,0.2883
20140612,0.0001,-0.6858,0.0731,-0.0908,-0.1983,0.0565
20140613,0.0001,0.3121,-0.2608,-0.1369,-0.3561,-0.093
20140616,0.0001,0.1255,0.1945,-0.3788,-0.3335,-0.119
20140617,0.0001,0.339,0.5891,0.0317,-0.3099,-0.2289
20140618,0.0001,0.7465,-0.3665,-0.2026,-0.215,-0.1133
20140619,0.0001,0.1181,-0.1092,-0.1129,0.0168,-0.2198
20140620,0.0001,0.1758,0.2241,-0.0346,0.0763,0.1201
20140623,0.0001,-0.0154,-0.1843,-0.1718,-0.0135,0.1974
20140624,0.0001,-0.7168,-0.3876,-0.1424,0.2728,0.0729
20140625,0.0001,0.5308,0.355,-0.1756,-0.0804,0.0679
20140626,0.0001,-0.1132,-0.2598,0.0106,-0.1798,-0.1421
20140627,0.0001,0.256,0.5455,-0.2665,-0.079,-0.0738
20140630,0.0001,0.074,0.2363,-0.1266,-0.3405,-0.03
20140701,0.0001,0.7406,0.5404,-0.2809,0.1706,0.2269
20140702,0.0001,-0.0332,-0.1779,0.1613,0.2142,0.0185
20140703,0.0001,0.5936,0.323,0.1383,0.2563,0.0369
20140707,0.0001,-0.6234,-0.9887,0.4236,0.8826,0.6315
20140708,0.0001,-0.8225,-0.4298,0.5807,0.7247,0.3603
20140709,0.0001,0.4598,-0.4384,-0.0665,-0.1098,-0.0311
20140710,0.0001,-0.4869,-0.6444,0.2209,-0.0407,0.0926
20140711,0.0001,0.117,-0.3108,-0.0957,-0.0262,-0.081
20140714,0.0001,0.4629,0.1444,-0.224,0.1061,0.1063
20140715,0.0001,-0.3153,-0.7086,0.2799,0.362,0.146
20140716,0.0001,0.3245,-0.6386,0.1724,-0.1322,0.0152
20140717,0.0001,-1.2081,-0.1861,0.2155,0.4273,0.0882
20140718,0.0001,1.1184,0.4633,-0.3111,-0.1326,0.3141
20140721,0.0001,-0.2475,-0.2983,-0.385,-0.2158,0.1922
20140722,0.0001,0.5279,0.4202,-0.06,0.0769,0.0798
20140723,0.0001,0.1921,-0.0454,0.0457,-0.6222,-0.9386
20140724,0.0001,0.0479,-0.311,0.0259,-0.04,0.0555
20140725,0.0001,-0.5294,-0.4858,0.1325,0.1165,-0.2151
20140728,0.0001,-0.078,-0.4183,0.1187,0.1261,0.2939
20140729,0.0001,-0.3352,0.4496,-0.1264,-0.5831,-0.0844
20140730,0.0001,0.1179,0.3041,-0.4557,-0.4441,-0.0567
20140731,0.0001,-2.034,-0.203,0.2479,0.1709,0.0013
20140801,0,-0.317,-0.1694,0.3023,0.5929,0.1481
20140804,0,0.7435,0.0785,-0.5275,-0.0921,0.2215
20140805,0,-0.8406,0.6952,-0.1041,-0.1029,0.0828
20140806,0,0.019,0.4733,-0.0541,-0.019,-0.2821
20140807,0,-0.5225,-0.1284,-0.102,0.2145,-0.3578
20140808,0,1.1251,-0.2324,0.2119,0.0623,-0.094
20140811,0,0.3988,0.518,-0.1891,-0.0668,-0.092
20140812,0,-0.2303,-0.4169,-0.0258,0.2136,0.1572
20140813,0,0.6945,-0.1863,-0.2067,0.0584,-0.0352
20140814,0,0.4405,-0.2105,-0.057,0.0374,-0.3228
20140815,0,-0.0019,-0.24,-0.0991,-0.0875,0.273
20140818,0,0.9253,0.6968,-0.068,0.1863,-0.1989
20140819,0,0.4866,-0.0835,-0.0987,0.0232,0.2641
20140820,0,0.1913,-0.5506,0.3504,-0.0075,0.1537
20140821,0,0.2774,0.0424,0.0281,0.0854,0.1499
20140822,0,-0.0997,0.1824,-0.1588,-0.109,0.0456
20140825,0,0.4952,-0.2527,-0.1671,-0.2499,-0.1523
20140826,0,0.1912,0.6434,-0.3275,-0.4717,-0.022
20140827,0,-0.0039,-0.2214,0.2522,0.048,0.0058
20140828,0,-0.187,-0.3723,0.2554,0.196,0.1782
20140829,0,0.3942,0.175,-0.1002,-0.4034,0.1006
20140902,0,0.0554,0.5708,-0.2473,0.4216,-0.0493
20140903,0,-0.1438,-0.4859,0.4121,-0.0883,0.0204
20140904,0,-0.1745,0.0073,-0.0494,0.3246,-0.0105
20140905,0,0.4475,-0.3772,0.1352,-0.0586,0.1438
20140908,0,-0.2165,0.5279,-0.2736,0.1196,-0.0033
20140909,0,-0.7237,-0.4344,0.2347,0.3167,0.1626
20140910,0,0.4482,0.1555,-0.1895,-0.0504,0.3339
20140911,0,0.1851,0.4601,-0.0277,-0.4004,0.0394
20140912,0,-0.551,0.0073,0.0419,0.328,-0.0065
20140915,0,-0.2809,-0.8187,0.7354,0.4813,0.0153
20140916,0,0.6993,-0.3539,-0.1302,-0.0053,0.3867
20140917,0,0.1686,0.084,-0.2604,-0.0881,-0.2522
20140918,0,0.4983,0.2538,-0.1267,0.6154,0.3654
20140919,0,-0.1794,-1.0732,0.0445,-0.0617,-0.0679
20140922,0,-0.974,-0.4301,0.212,0.6114,0.5241
20140923,0,-0.622,-0.3931,-0.2079,-0.0637,-0.0095
20140924,0,0.8107,0.1421,-0.4278,0.1192,0.2681
20140925,0,-1.626,-0.001,0.2762,0.1862,-0.0317
20140926,0,0.8464,-0.1341,-0.3031,0.3477,0.2442
20140929,0,-0.2211,0.0631,-0.1807,-0.1541,0.2079
20140930,0,-0.3969,-0.9934,-0.0423,0.2685,0.0058
20141001,0.0001,-1.3909,-0.2918,-0.089,0.0263,0.1593
20141002,0.0001,0.156,0.9889,-0.3845,-0.1478,-0.0575
20141003,0.0001,1.0826,-0.2854,-0.311,0.1279,-0.2039
20141006,0.0001,-0.2585,-0.7151,0.2162,0.4816,0.3171
20141007,0.0001,-1.5637,-0.233,0.1682,0.1845,0.2156
20141008,0.0001,1.6996,-0.0708,-0.0558,-0.0372,0.2466
20141009,0.0001,-2.1703,-0.342,-0.1088,0.7486,0.4701
20141010,0.0001,-1.294,-0.1847,0.3847,0.4123,-0.2208
20141013,0.0001,-1.5856,1.2879,0.1894,0.0364,0.3419
20141014,0.0001,0.278,0.8679,0.1216,0.2833,-0.4818
20141015,0.0001,-0.535,1.5989,-0.4515,-0.8532,-0.5524
20141016,0.0001,0.2186,0.8017,0.1881,-0.6858,-0.6461
20141017,0.0001,1.1337,-1.286,0.2465,0.9756,-0.1681
20141020,0.0001,0.9372,0.0563,-0.1825,-0.2122,-0.143
20141021,0.0001,1.9818,-0.4185,-0.2088,0.1022,-0.1207
20141022,0.0001,-0.8541,-0.5537,0.3275,0.3827,0.4718
20141023,0.0001,1.2916,0.5535,0.0766,-0.3,0.1206
20141024,0.0001,0.6554,-0.2734,0.3202,0.4348,-0.3595
20141027,0.0001,-0.1681,0.0803,-0.0422,0.4341,0.1492
20141028,0.0001,1.3695,1.4791,-0.106,-0.3684,-0.1614
20141029,0.0001,-0.1772,0.0596,0.3357,0.121,0.4617
20141030,0.0001,0.5979,0.1617,-0.0623,-0.4596,-0.3152
20141031,0.0001,1.2292,0.2981,-0.0637,-0.1389,0.2716
20141103,0,-0.0122,-0.2183,0.1515,0.2956,0.2606
20141104,0,-0.3447,0.0556,-0.0414,0.4274,0.1154
20141105,0,0.4751,-0.2247,0.8785,0.3652,0.0123
20141106,0,0.4892,-0.0098,-0.2115,0.0703,-0.2088
20141107,0,0.0868,-0.1433,0.0286,-0.4462,-0.1207
20141110,0,0.3275,0.0207,-0.3728,-0.0475,0.1869
20141111,0,0.1012,-0.0365,-0.3461,-0.1364,0.1441
20141112,0,0.0732,0.5805,0.1455,0.1601,-0.0201
20141113,0,-0.0281,-0.9256,-0.0576,0.4367,0.2941
20141114,0,0.061,-0.1328,-0.2181,-0.2117,-0.0051
20141117,0,-0.0549,-0.8397,0.398,0.3079,-0.2252
20141118,0,0.5092,-0.0645,0.1247,-0.135,-0.1283
20141119,0,-0.2103,-0.7919,0.2198,0.4408,0.1936
20141120,0,0.3123,0.9611,-0.0635,-0.1286,-0.097
20141121,0,0.4831,-0.3051,0.0223,-0.152,-0.2463
20141124,0,0.398,0.9748,-0.1227,0.1598,-0.0667
20141125,0,-0.0853,-0.0248,-0.0061,0.1961,-0.0673
20141126,0,0.2947,0.0236,-0.1005,0.0603,0.1496
20141128,0,-0.346,-0.8019,-0.1058,0.7829,0.2627
20141201,0,-0.8937,-0.7404,0.5406,0.2518,0.2365
20141202,0,0.6506,0.648,-0.0075,0.2308,0.0818
20141203,0,0.4612,0.4881,0.1697,0.0148,0.0225
20141204,0,-0.1662,-0.4381,-0.2935,0.0654,0.1305
20141205,0,0.2484,0.7406,0.0098,0.0083,-0.1725
20141208,0,-0.8173,-0.551,-0.0844,0.2748,0.3255
20141209,0,0.1266,1.6748,-0.2235,-0.2945,-0.0788
20141210,0,-1.7251,-0.658,0.2356,0.0576,-0.0254
20141211,0,0.4974,-0.1869,-0.0248,-0.1448,0.1826
20141212,0,-1.5505,0.2203,-0.2526,-0.273,0.1442
20141215,0,-0.6759,-0.2476,-0.0328,0.3886,0.4724
20141216,0,-0.8032,0.5813,0.4893,-0.1516,-0.0756
20141217,0,2.1489,0.9007,-0.4392,-0.3047,-0.349
20141218,0,2.3623,-0.8541,-0.0784,-0.2638,0.26
20141219,0,0.4363,-0.3521,0.1253,-0.665,-0.3126
20141222,0,0.3684,0.22,-0.0325,0.1587,0.2226
20141223,0,0.2127,-0.0398,0.3736,0.2207,-0.0929
20141224,0,0.0622,0.4109,-0.0298,0.0321,-0.0424
20141226,0,0.3823,0.2694,-0.1263,-0.169,-0.1674
20141229,0,0.1282,0.1947,0.1457,-0.0179,-0.1589
20141230,0,-0.4781,0.1945,0.287,0.158,-0.0948
20141231,0,-0.9282,0.3357,-0.2688,-0.2922,-0.2397
20150102,0.0001,-0.1137,-0.4644,0.1825,-0.0833,0.0719
20150105,0.0001,-1.8438,0.0808,-0.0048,-0.081,0.0277
20150106,0.0001,-1.0379,-0.9254,0.084,0.3297,0.0083
20150107,0.0001,1.1888,0.2098,-0.2356,0.1284,0.0399
20150108,0.0001,1.8078,-0.0443,-0.1446,0.2383,0.2339
20150109,0.0001,-0.8504,-0.0056,0.0406,-0.0715,0.087
20150112,0.0001,-0.7856,0.2693,0.2418,-0.0202,-0.4782
20150113,0.0001,-0.1941,0.2449,-0.0768,0.0923,0.189
20150114,0.0001,-0.6033,0.0468,0.1391,-0.1125,0.3409
20150115,0.0001,-1.0843,-1.0087,0.6721,0.3352,0.346
20150116,0.0001,1.3558,0.5405,-0.0835,-0.0442,0.1696
20150120,0.0001,0.1086,-0.7153,-0.3156,-0.0059,0.1643
20150121,0.0001,0.4166,-0.8084,-0.0522,0.08,0.196
20150122,0.0001,1.5802,0.4175,-0.151,0.1381,0.1598
20150123,0.0001,-0.4688,0.4161,-0.4902,-0.2266,0.1562
20150126,0.0001,0.4246,0.6234,-0.0341,-0.1756,-0.3551
20150127,0.0001,-1.2122,0.6921,0.3735,-0.4435,-0.3306
20150128,0.0001,-1.3915,-0.0179,0.0067,0.5821,0.2929
20150129,0.0001,0.9765,0.1087,-0.5365,0.1498,-0.1656
20150130,0.0001,-1.3082,-1.2185,-0.7274,-1.0807,0.3133
20150202,-0.0001,1.2444,-0.5673,-0.1577,-0.1452,0.106
20150203,-0.0001,1.4941,0.3458,0.2861,-0.0426,-0.2604
20150204,-0.0001,-0.3475,-0.1588,-0.1428,0.0557,-0.2023
20150205,-0.0001,1.0971,0.3244,-0.1255,-0.3871,0.0794
20150206,-0.0001,-0.1997,0.0979,-0.4096,0.0661,-0.0824
20150209,-0.0001,-0.4554,-0.2173,0.0222,0.0116,-0.0469
20150210,-0.0001,1.0451,-0.4356,-0.1516,0.1226,0.3163
20150211,-0.0001,0.0324,-0.0944,-0.0929,0.2751,0.135
20150212,-0.0001,0.9975,0.2747,-0.0182,0.1362,0.1611
20150213,-0.0001,0.4745,0.2595,0.0957,0.0239,-0.3976
20150217,-0.0001,0.1643,0.0413,-0.1893,0.1165,0.1117
20150218,-0.0001,0.0316,0.274,-0.0441,0.035,-0.2065
20150219,-0.0001,-0.0092,0.1951,-0.4258,0.1405,0.0177
20150220,-0.0001,0.6104,-0.3846,-0.257,0.0712,-0.2781
20150223,-0.0001,-0.0779,0.08,0.0332,0.1484,0.1171
20150224,-0.0001,0.3207,0.1976,0.3928,0.4599,-0.1845
20150225,-0.0001,0.0175,0.1074,-0.0039,-0.7619,-0.304
20150226,-0.0001,-0.0841,0.5823,-0.2935,0.016,0.1302
20150227,-0.0001,-0.3614,-0.122,0.1887,-0.2709,-0.1229
20150302,0,0.6157,0.4127,0.1368,0.4711,0.2934
20150303,0,-0.4338,-0.3769,0.0957,-0.0599,0.0933
20150304,0,-0.4077,0.074,-0.2514,-0.2544,0.1433
20150305,0,0.1559,0.3007,-0.0644,-0.3165,-0.1872
20150306,0,-1.2932,0.2955,-0.2189,-0.037,0.193
20150309,0,0.3734,0.1124,-0.0702,0.6924,0.1633
20150310,0,-1.6274,0.1618,-0.1868,-0.2506,0.009
20150311,0,-0.0295,0.6637,-0.3027,-0.3024,-0.4785
20150312,0,1.2863,0.3555,0.1213,0.272,-0.0682
20150313,0,-0.5772,0.2217,-0.1936,-0.31,0.0449
20150316,0,1.2368,-0.6986,-0.047,0.2261,0.08
20150317,0,-0.1927,0.4579,-0.1762,-0.0318,-0.1265
20150318,0,1.088,-0.4327,0.1498,-0.0271,-0.0018
20150319,0,-0.3577,0.8002,-0.1909,0.1497,0.1101
20150320,0,0.8104,-0.1237,0.1366,0.5523,0.2715
20150323,0,-0.1865,0.2563,0.3583,0.2057,-0.0937
20150324,0,-0.5133,0.6067,-0.1695,0.2789,0.0616
20150325,0,-1.564,-1.3043,0.5295,-0.6774,-0.4728
20150326,0,-0.22,0.0337,-0.1033,0.3029,0.1762
20150327,0,0.3166,0.4725,-0.0748,0.0086,-0.1191
20150330,0,1.239,0.026,0.1163,-0.1533,-0.2581
20150331,0,-0.7494,0.4892,0.1102,0.1015,0.0786
20150401,0.0001,-0.3816,0.2289,0.159,-0.4581,-0.0446
20150402,0.0001,0.3498,-0.07,0.0715,0.0253,-0.2537
20150406,0.0001,0.6094,-0.2957,-0.1411,0.0217,0.1786
20150407,0.0001,-0.2209,-0.2376,-0.364,-0.3842,0.0603
20150408,0.0001,0.37,0.4783,-0.344,-0.0255,0.0144
20150409,0.0001,0.4118,-0.6668,0.1739,-0.059,-0.1091
20150410,0.0001,0.4915,-0.2108,0.1785,-0.197,-0.7231
20150413,0.0001,-0.3795,0.6526,-0.0666,0.0583,0.1228
20150414,0.0001,0.1047,-0.2123,0.0351,-0.3381,-0.1333
20150415,0.0001,0.5692,0.2752,-0.1864,-0.5147,0.0203
20150416,0.0001,-0.0787,-0.1305,-0.098,-0.002,0.0382
20150417,0.0001,-1.2338,-0.5633,0.2259,-0.0669,-0.2961
20150420,0.0001,0.9485,0.1441,-0.2288,0.4389,0.4875
20150421,0.0001,-0.0988,-0.0309,-0.0359,0.0606,0.1262
20150422,0.0001,0.4611,-0.3861,-0.0967,-0.0834,0.2577
20150423,0.0001,0.2871,0.2642,-0.1292,-0.4821,0.113
20150424,0.0001,0.1669,-0.6873,-0.4291,0.3426,0.1648
20150427,0.0001,-0.5348,-0.6494,-0.0318,0.2935,-0.0048
20150428,0.0001,0.2684,0.1518,0.3116,-0.0038,0.0099
20150429,0.0001,-0.3826,-0.7476,-0.3507,-0.7374,-0.1883
20150430,0.0001,-1.113,-1.0762,0.5046,-0.0916,-0.0816
20150501,0,1.0094,-0.0161,0.1369,0.823,0.3026
20150504,0,0.3208,0.2536,-0.0452,-0.0241,-0.0545
20150505,0,-1.192,0.0143,0.0106,0.1666,-0.2174
20150506,0,-0.308,0.5259,-0.0339,-0.027,-0.0372
20150507,0,0.3884,0.1679,0.2869,0.2568,-0.1247
20150508,0,1.2142,-0.5254,-0.1751,-0.0103,0.3398
20150511,0,-0.3868,0.778,-0.1823,0.2143,0.2072
20150512,0,-0.2662,-0.1666,-0.0051,-0.3447,-0.1531
20150513,0,0.0075,0.0995,0.0148,-0.0307,-0.177
20150514,0,1.0116,-0.0957,-0.4448,0.4827,0.2178
20150515,0,0.0534,-0.2049,0.2577,-0.0321,-0.1486
20150518,0,0.4423,0.9104,-0.2915,0.0204,0.0357
20150519,0,-0.0883,0.1144,-0.0572,0.6419,0.1369
20150520,0,-0.0478,0.135,0.1272,-0.3175,-0.2321
20150521,0,0.2334,-0.424,-0.2073,-0.2507,0.0544
20150522,0,-0.2221,-0.0787,0.0333,-0.0766,-0.0321
20150526,0,-1.0122,-0.1731,0.1348,-0.0759,-0.121
20150527,0,0.9267,0.3808,-0.2261,0.3035,0.5423
20150528,0,-0.1152,0.0483,0.0483,-0.0342,-0.139
20150529,0,-0.5769,-0.0182,-0.003,-0.228,-0.0936
20150601,0,0.1658,0.0415,-0.435,0.3858,0.0851
20150602,0,-0.022,0.2204,0.0102,-0.3115,-0.2839
20150603,0,0.3943,0.981,-0.1482,0.0935,-0.0145
20150604,0,-0.8815,-0.0172,0.0399,0.3914,0.2042
20150605,0,0.0572,0.7286,-0.4269,-0.707,-0.4229
20150608,0,-0.6645,-0.0712,0.0812,0.1302,-0.0944
20150609,0,0.0178,-0.2846,0.017,0.1649,0.0631
20150610,0,1.1988,0.2471,-0.0784,-0.1243,0.1867
20150611,0,0.2111,-0.0185,-0.0362,0.2743,0.2207
20150612,0,-0.6336,0.4803,-0.0511,0.2815,0.0125
20150615,0,-0.452,0.2586,-0.27,-0.1964,-0.1005
20150616,0,0.5655,-0.0187,-0.1428,-0.1625,0.166
20150617,0,0.163,-0.2544,-0.0787,0.1321,0.0386
20150618,0,0.991,0.1898,-0.2595,0.1156,-0.0441
20150619,0,-0.433,0.4267,0.0174,0.3038,-0.2187
20150622,0,0.6281,0.0721,-0.2648,-0.0213,-0.2077
20150623,0,0.1247,0.1359,-0.3091,-0.5007,-0.2598
20150624,0,-0.7906,-0.173,0.0215,0.2332,0.1552
20150625,0,-0.2476,0.3565,-0.0552,0.2294,0.0079
20150626,0,-0.059,-0.2633,0.2542,0.2874,-0.227
20150629,0,-2.1453,-0.4086,0.2225,0.4262,0.1758
20150630,0,0.3331,0.277,-0.6169,-0.1833,-0.1657
20150701,-0.0002,0.6053,-0.4666,0.2319,1.2471,0.3381
20150702,-0.0002,-0.1062,-0.6538,-0.0233,-0.2101,-0.1249
20150706,-0.0002,-0.371,0.1359,-0.241,0.6879,0.0587
20150707,-0.0002,0.5265,-0.6047,-0.1472,0.0418,0.2307
20150708,-0.0002,-1.686,-0.0545,0.1699,0.7339,0.4446
20150709,-0.0002,0.295,0.0076,-0.3144,-0.5094,-0.4549
20150710,-0.0002,1.2343,0.2694,-0.0927,0.4705,0.1531
20150713,-0.0002,1.1377,-0.0342,-0.4155,0.0446,-0.0639
20150714,-0.0002,0.4778,0.0187,-0.1677,-0.7239,-0.0317
20150715,-0.0002,-0.1846,-0.6617,-0.174,0.5404,0.3782
20150716,-0.0002,0.7743,-0.1306,-0.5729,0.1629,-0.14
20150717,-0.0002,0.0464,-0.6102,-0.6575,0.0044,0.2954
20150720,-0.0002,-0.014,-0.7248,-0.2905,0.7011,0.6128
20150721,-0.0002,-0.4646,0.1953,-0.0953,0.0019,0.05
20150722,-0.0002,-0.1699,0.4668,0.0714,0.0649,-0.2641
20150723,-0.0002,-0.5887,-0.518,-0.0358,-0.0932,0.4819
20150724,-0.0002,-1.0861,-0.6343,-0.3536,0.2203,0.2062
20150727,-0.0002,-0.7466,-0.2272,0.3382,0.4908,0.2423
20150728,-0.0002,1.2297,-0.4689,0.0387,-0.1655,-0.1681
20150729,-0.0002,0.7434,-0.1926,0.2307,0.2937,0.0666
20150730,-0.0002,0.1065,0.1794,-0.1757,0.1599,0.3943
20150731,-0.0002,-0.1549,0.6319,-0.1437,0.3064,-0.043
20150803,0.0001,-0.3448,-0.1496,0.0556,0.5564,0.1076
20150804,0.0001,-0.141,-0.0611,0.1784,0.0745,-0.3307
20150805,0.0001,0.3622,0.1872,0.0518,0.7581,0.8493
20150806,0.0001,-0.8756,-0.1455,0.8817,-0.0797,-0.0273
20150807,0.0001,-0.3601,-0.202,0.1992,0.7942,0.2534
20150810,0.0001,1.3143,0.0319,0.0418,-0.5647,-0.0727
20150811,0.0001,-0.98,0.0203,0.2687,0.3674,0.0139
20150812,0.0001,0.0729,-0.4565,-0.1969,-0.7854,0.0304
20150813,0.0001,-0.1396,-0.2358,-0.1398,0.9807,0.132
20150814,0.0001,0.4344,0.1863,-0.01,0.1556,-0.1941
20150817,0.0001,0.599,0.3326,-0.4297,-0.0445,-0.142
20150818,0.0001,-0.3458,-0.6862,-0.0236,0.1035,0.0633
20150819,0.0001,-0.8502,0.0305,-0.0823,0.7085,0.1499
20150820,0.0001,-2.2377,-0.2397,0.6437,0.6815,0.5567
20150821,0.0001,-2.953,1.7421,0.7433,-0.5323,-0.396
20150824,0.0001,-3.8987,0.432,0.1198,0.7938,0.1253
20150825,0.0001,-1.1734,0.5423,-0.6931,0.0563,-0.0853
20150826,0.0001,3.6813,-1.3796,-0.7907,0.0969,0.7429
20150827,0.0001,2.4033,-0.9665,-0.1835,-1.6618,-0.8414
20150828,0.0001,0.2276,0.7234,-0.0824,-1.2125,-0.406
20150831,0.0001,-0.7423,0.716,0.5916,-0.5824,-0.2785
20150901,0,-2.906,0.1525,0.1442,0.4214,0.2175
20150902,0,1.8138,-0.421,-0.7328,0.3005,0.2088
20150903,0,0.1674,-0.0054,0.5216,0.1733,0.0788
20150904,0,-1.3881,0.8169,-0.4071,0.1494,0.083
20150908,0,2.5206,-0.4466,-0.1869,0.193,0.3142
20150909,0,-1.3375,0.176,0.1473,0.7571,-0.0572
20150910,0,0.4924,-0.4047,-0.5456,-0.2345,0.4441
20150911,0,0.4382,-0.18,-0.209,0.4175,0.2181
20150914,0,-0.411,-0.0438,-0.0052,0.2569,0.4351
20150915,0,1.2222,-0.1813,0.0607,-0.229,-0.1973
20150916,0,0.8445,-0.0928,0.339,-0.7964,-0.5778
20150917,0,-0.1656,0.571,-0.4492,-0.5725,-0.0745
20150918,0,-1.6166,0.0709,-0.3649,-0.186,-0.1037
20150921,0,0.3636,-0.5703,0.1703,0.8162,0.3098
20150922,0,-1.2902,-0.456,0.1226,0.1852,0.2418
20150923,0,-0.2703,-0.1167,-0.0716,0.768,0.4696
20150924,0,-0.3584,0.0784,0.0534,-0.416,-0.0125
20150925,0,-0.2205,-1.0748,0.4445,1.3411,0.4065
20150928,0,-2.6306,-0.1677,0.6863,1.2287,1.0705
20150929,0,-0.0654,-0.7043,0.8669,0.5399,0.5748
20150930,0,1.876,-0.6372,-0.3179,-0.6367,-0.3515
20151001,-0.0001,0.1281,-0.5361,-0.1506,-0.2112,-0.2441
20151002,-0.0001,1.4828,-0.2075,0.004,-2.0373,-0.4731
20151005,-0.0001,1.9304,0.7957,0.4838,-0.6385,-0.8169
20151006,-0.0001,-0.4296,-0.2244,0.4886,-0.8389,-0.2555
20151007,-0.0001,0.9423,0.6899,-0.0333,-0.053,-0.4758
20151008,-0.0001,0.8448,0.212,0.6384,-0.3275,-0.359
20151009,-0.0001,0.1184,0.1205,-0.1848,0.0147,-0.0749
20151012,-0.0001,0.0581,-0.3444,-0.0464,1.1145,0.6628
20151013,-0.0001,-0.7394,-0.5864,0.2476,0.1337,0.2479
20151014,-0.0001,-0.5989,-0.392,0.3754,-0.8919,0.3277
20151015,-0.0001,1.5607,0.6125,-0.5267,-0.913,-0.1719
20151016,-0.0001,0.3576,-0.6212,-0.0398,0.2457,0.0143
20151019,-0.0001,0.0024,0.2248,-0.2531,0.8895,0.3908
20151020,-0.0001,-0.1452,0.301,0.2977,0.365,-0.0241
20151021,-0.0001,-0.7385,-0.8277,0.2202,0.904,0.4312
20151022,-0.0001,1.5005,-0.8352,0.7902,0.0106,0.2919
20151023,-0.0001,1.0895,-0.0397,-0.703,-0.236,0.6807
20151026,-0.0001,-0.2034,-0.3599,-0.2516,0.5856,0.2125
20151027,-0.0001,-0.4219,-1.1826,-0.3516,0.0402,0.6266
